79;190;129;243;land;false;forest;3
80;219;140;241;land;false;forest;1
81;179;188;242;land;true;plains;3
82;204;191;119;land;true;plains;2
83;160;211;179;land;true;hills;3
84;211;85;225;land;true;plains;3
85;144;221;235;land;true;plains;1
86;236;233;141;land;false;plains;2
87;165;187;197;land;false;plains;2
88;208;147;155;land;false;forest;1
89;219;190;192;land;true;plains;2
90;235;194;200;land;false;plains;2
91;253;58;246;land;false;plains;1
92;120;197;227;land;false;plains;1
93;241;151;209;land;false;plains;2
94;135;238;237;land;true;plains;4
95;207;192;163;land;true;plains;4
96;250;227;190;land;true;plains;2
97;214;99;236;land;true;plains;4
98;196;173;163;land;true;desert;2
99;154;251;164;land;false;plains;2
100;172;172;189;land;true;plains;2
101;221;130;222;land;false;desert;2
102;172;223;231;land;false;plains;3
103;149;180;236;land;false;plains;3
104;244;209;156;land;true;urban;1
105;123;233;188;land;false;forest;1
106;173;114;240;land;false;plains;1
107;176;182;191;land;true;plains;1
108;219;124;223;land;false;forest;2
109;125;233;175;land;true;hills;2
110;179;176;219;land;true;plains;4
111;197;179;199;land;true;plains;4
112;217;237;249;land;false;forest;4
113;238;188;121;land;false;plains;3
114;169;218;137;land;false;plains;3
115;223;54;246;land;false;mountain;3
116;206;215;160;land;false;forest;1
117;236;250;108;land;true;plains;2
118;226;129;222;land;true;plains;1
119;244;223;127;land;true;plains;1
120;245;102;222;land;false;plains;2
121;246;124;184;land;false;plains;2
122;166;157;224;land;false;plains;2
123;154;219;140;land;false;plains;2
124;236;250;206;land;false;mountain;1
125;247;238;174;land;false;plains;2
126;201;65;252;land;false;plains;2
127;251;179;181;land;false;plains;1
128;217;185;173;land;true;plains;4
129;112;214;233;land;false;plains;1
130;193;161;164;land;true;forest;3
131;197;241;203;land;false;hills;3
132;139;173;214;land;false;plains;2
133;243;76;202;land;false;plains;2
134;240;72;231;land;true;plains;3
135;216;233;190;land;false;plains;2
136;199;123;224;land;true;plains;2
137;107;246;184;land;false;plains;1
138;208;129;247;land;false;hills;2
139;210;220;160;land;false;hills;2
140;231;192;216;land;false;hills;1
141;231;234;67;land;true;plains;1
142;248;135;134;land;false;plains;2
143;91;189;221;land;true;plains;2
144;247;153;121;land;false;forest;3
145;235;101;182;land;false;plains;2
146;62;229;233;land;false;forest;2
147;155;202;182;land;false;plains;1
148;159;215;152;land;false;plains;2
149;245;34;234;land;false;forest;2
150;244;162;117;land;true;forest;2
151;241;122;243;land;false;plains;1
152;175;243;164;land;true;plains;1
153;210;222;153;land;false;forest;4
154;218;164;162;land;false;jungle;3
155;90;204;211;land;false;plains;2
156;164;191;176;land;false;mountain;3
157;197;149;239;land;true;urban;3
158;238;198;75;land;false;plains;3
159;207;62;249;land;false;plains;2
160;251;232;201;land;false;plains;3
161;208;137;174;land;false;mountain;3
162;201;188;140;land;true;plains;2
163;199;161;147;land;false;forest;1
164;44;238;239;land;false;hills;2
165;237;41;231;land;true;plains;1
166;186;213;232;land;false;hills;3
167;145;150;232;land;false;forest;3
168;49;246;214;land;false;plains;1
169;136;156;224;land;true;plains;3
170;168;182;168;land;false;plains;2
171;71;254;243;land;false;plains;2
172;180;226;157;land;false;plains;1
173;141;239;229;land;false;forest;1
174;223;184;153;land;false;plains;1
175;197;147;165;land;true;forest;3
176;183;118;219;land;false;plains;5
177;214;225;194;land;false;forest;2
178;253;223;55;land;false;plains;3
179;182;211;240;land;false;plains;3
180;245;45;212;land;false;hills;1
181;68;254;252;land;true;hills;1
182;55;240;236;land;false;hills;1
183;170;157;234;land;false;plains;2
184;254;240;100;land;false;plains;1
185;179;192;139;land;false;hills;2
186;244;190;220;land;false;plains;2
187;230;116;193;land;true;plains;2
188;154;139;230;land;false;plains;2
189;220;218;131;land;false;forest;2
190;171;203;170;land;false;plains;3
191;253;246;197;land;false;plains;2
192;114;188;222;land;false;hills;1
193;215;180;117;land;false;hills;2
194;243;53;238;land;false;hills;1
195;74;245;182;land;true;plains;3
196;104;212;212;land;false;plains;2
197;173;191;246;land;false;plains;1
198;227;203;111;land;true;plains;2
199;252;101;187;land;false;plains;2
200;219;160;183;land;false;forest;1
201;144;206;204;land;false;desert;2
202;163;247;150;land;false;plains;3
203;248;209;52;land;true;forest;1
204;244;174;217;land;false;jungle;3
205;35;243;236;land;false;forest;2
206;134;187;209;land;true;plains;4
207;139;186;220;land;false;forest;3
208;61;214;228;land;false;forest;2
209;215;62;253;land;false;plains;1
210;245;170;141;land;false;plains;2
211;144;169;202;land;false;plains;1
212;103;252;253;land;false;forest;2
213;125;155;242;land;false;plains;2
214;134;249;172;land;false;plains;1
215;236;141;205;land;false;forest;1
216;221;224;118;land;false;plains;2
217;200;226;113;land;false;hills;3
218;212;65;243;land;false;plains;2
219;216;101;191;land;false;hills;1
220;203;200;122;land;false;plains;1
221;253;24;245;land;false;forest;1
222;200;138;226;land;false;plains;1
223;214;216;137;land;false;forest;2
224;238;123;191;land;false;plains;2
225;223;235;238;land;false;plains;2
226;85;241;221;land;false;plains;2
227;185;206;223;land;false;forest;3
228;224;168;239;land;false;plains;2
229;227;160;121;land;false;forest;3
230;147;185;205;land;false;plains;2
231;224;254;219;land;false;hills;1
232;252;170;89;land;false;plains;2
233;240;214;102;land;true;plains;5
234;157;221;127;land;false;plains;2
235;232;161;244;land;false;plains;1
236;127;145;229;land;false;plains;1
237;177;161;206;land;true;plains;1
238;154;246;166;land;false;plains;3
239;108;210;224;land;false;desert;2
240;94;246;245;land;true;forest;2
241;112;248;147;land;false;plains;1
242;198;245;92;land;false;forest;2
243;70;218;225;land;false;urban;1
244;37;243;236;land;false;forest;1
245;232;207;99;land;false;plains;2
246;214;199;103;land;false;plains;1
247;243;185;111;land;false;plains;1
248;130;253;131;land;false;plains;3
249;252;234;182;land;false;plains;1
250;239;180;133;land;true;plains;4
251;254;210;149;land;true;plains;2
252;135;236;254;land;false;plains;2
253;227;236;81;land;false;jungle;3
254;156;150;244;land;false;plains;1
255;85;246;228;land;false;plains;1
256;229;200;171;land;true;hills;3
257;233;170;160;land;false;forest;2
258;147;167;254;land;false;plains;2
259;253;222;115;land;false;plains;3
260;211;210;133;land;true;plains;3
261;210;239;247;land;false;plains;2
262;173;188;167;land;false;plains;1
263;244;22;248;land;false;forest;1
264;226;62;242;land;false;plains;1
265;228;168;144;land;false;forest;3
266;201;175;251;land;false;plains;1
267;202;107;245;land;false;plains;2
268;219;111;173;land;false;plains;2
269;225;102;193;land;true;plains;1
270;203;254;46;land;true;plains;1
271;171;247;180;land;false;plains;2
272;96;211;247;land;true;plains;1
273;138;224;231;land;false;plains;1
274;94;241;240;land;false;plains;1
275;254;65;214;land;false;forest;3
276;171;117;232;land;false;forest;1
277;248;226;186;land;true;plains;4
278;223;97;236;land;true;plains;4
279;209;171;208;land;false;plains;1
280;191;193;221;land;false;forest;3
281;243;176;151;land;false;forest;2
282;248;205;66;land;false;plains;1
283;129;152;225;land;false;plains;2
284;182;162;174;land;false;plains;2
285;227;244;168;land;false;mountain;3
286;110;233;194;land;false;desert;2
287;178;188;212;land;false;hills;3
288;244;252;166;land;true;plains;3
289;157;223;153;land;false;plains;1
290;181;241;246;land;true;plains;5
291;212;194;152;land;true;plains;5
292;233;151;211;land;true;plains;1
293;159;178;224;land;false;plains;3
294;198;173;164;land;false;plains;2
295;227;72;205;land;true;plains;2
296;208;227;210;land;false;plains;1
297;200;216;126;land;false;hills;1
298;174;215;154;land;false;plains;2
299;211;188;202;land;false;plains;1
300;239;128;198;land;false;forest;3
301;128;182;242;land;false;plains;2
302;237;164;223;land;true;plains;2
303;71;222;219;land;false;desert;2
304;164;236;236;land;false;plains;2
305;178;171;222;land;false;plains;2
306;193;136;185;land;false;jungle;2
307;181;115;229;land;false;plains;2
308;190;248;202;land;false;plains;2
309;199;181;164;land;true;plains;3
310;248;223;63;land;false;forest;3
311;238;223;184;land;false;plains;1
312;176;225;144;land;false;plains;1
313;253;101;170;land;false;marsh;2
314;215;235;133;land;false;plains;1
315;77;234;209;land;false;plains;2
316;131;225;223;land;true;desert;2
317;249;83;226;land;false;forest;2
318;55;209;253;land;false;plains;1
319;247;195;237;land;false;plains;1
320;133;178;196;land;false;plains;1
321;224;214;75;land;true;plains;2
322;108;218;179;land;false;plains;1
323;198;143;240;land;false;hills;1
324;237;187;152;land;true;plains;1
325;149;229;172;land;false;urban;2
326;191;253;141;land;false;plains;1
327;162;195;204;land;false;forest;2
328;70;249;208;land;true;plains;3
329;209;72;232;land;true;plains;1
330;221;251;173;land;false;plains;1
331;208;181;113;land;false;plains;1
332;185;159;237;land;false;plains;3
333;252;194;65;land;false;plains;2
334;211;78;246;land;false;plains;1
335;235;222;234;land;false;forest;1
336;163;144;242;land;false;hills;2
337;241;245;21;land;true;plains;4
338;143;205;158;land;true;plains;3
339;162;165;215;land;false;plains;1
340;200;184;204;land;false;plains;1
341;233;233;73;land;true;plains;4
342;159;239;190;land;true;plains;3
343;171;145;220;land;false;plains;1
344;240;141;200;land;true;plains;3
345;224;131;158;land;false;forest;3
346;133;162;248;land;false;desert;2
347;42;247;217;land;false;hills;3
348;248;136;135;land;false;plains;1
349;71;249;202;land;false;plains;4
350;181;185;173;land;false;plains;1
351;75;215;231;land;false;hills;1
352;153;218;141;land;false;plains;3
353;243;194;96;land;true;plains;3
354;144;210;150;land;false;hills;3
355;189;130;237;land;false;plains;2
356;150;229;208;land;false;plains;1
357;207;175;247;land;false;forest;1
358;234;78;226;land;true;plains;3
359;202;245;116;land;false;plains;2
360;246;198;99;land;false;forest;1
361;145;131;229;land;false;plains;1
362;143;210;229;land;false;forest;3
363;198;246;240;land;false;hills;3
364;186;127;246;land;false;plains;2
365;233;224;132;land;false;hills;1
366;232;156;254;land;false;forest;1
367;220;189;159;land;false;plains;3
368;190;108;203;land;false;forest;3
369;15;249;246;land;false;hills;1
370;251;151;226;land;false;plains;1
371;204;213;185;land;false;plains;1
372;240;254;211;land;false;hills;1
373;139;254;244;land;true;plains;1
374;54;201;249;land;true;plains;3
375;214;117;186;land;false;plains;1
376;225;242;101;land;false;plains;2
377;225;167;124;land;false;forest;1
378;143;233;128;land;false;hills;1
379;70;222;241;land;false;forest;1
380;232;253;73;land;true;plains;5
381;247;239;233;land;true;plains;1
382;187;195;246;land;false;plains;3
383;196;238;137;land;false;plains;2
384;226;161;142;land;false;mountain;3
385;219;225;145;land;true;plains;5
386;203;99;225;land;true;plains;2
387;244;252;21;land;false;desert;2
388;241;199;126;land;false;plains;3
389;150;195;198;land;false;plains;3
390;108;197;247;land;false;hills;3
391;204;138;170;land;true;plains;3
392;222;186;210;land;false;plains;1
393;169;246;191;land;false;hills;1
394;87;214;200;land;false;forest;1
395;163;196;151;land;true;plains;1
396;156;182;241;land;false;plains;2
397;85;240;216;land;true;plains;2
398;128;153;237;land;false;plains;2
399;232;110;238;land;true;plains;2
400;183;177;241;land;false;forest;1
401;77;219;225;land;false;forest;1
402;161;174;248;land;false;plains;1
403;207;193;115;land;false;plains;1
404;238;130;157;land;false;plains;5
405;252;162;110;land;false;forest;1
406;234;113;166;land;false;plains;3
407;129;222;180;land;false;plains;2
408;161;220;167;land;true;plains;1
409;155;218;134;land;false;plains;1
410;199;158;158;land;false;plains;3
411;188;212;144;land;true;plains;5
412;142;243;179;land;false;plains;2
413;175;235;214;land;true;plains;2
414;114;170;227;land;false;plains;1
415;168;172;181;land;false;forest;1
416;158;171;196;land;true;plains;2
417;102;242;181;land;true;plains;3
418;148;149;211;land;false;plains;3
419;208;168;125;land;false;plains;2
420;231;135;155;land;false;plains;2
421;175;233;176;land;false;hills;1
422;113;213;238;land;true;plains;1
423;223;134;169;land;false;plains;2
424;251;96;170;land;false;plains;1
425;66;219;216;land;false;hills;2
426;148;125;228;land;false;plains;1
427;246;235;241;land;false;plains;2
428;224;227;146;land;false;forest;1
429;151;252;114;land;false;forest;2
430;194;242;104;land;false;plains;4
431;193;240;188;land;false;marsh;1
432;147;178;199;land;false;hills;2
433;212;252;67;land;true;plains;2
434;177;193;164;land;false;plains;1
435;232;137;145;land;false;forest;3
436;108;252;173;land;true;plains;2
437;226;170;178;land;false;plains;1
438;155;217;158;land;false;forest;3
439;138;217;232;land;false;plains;1
440;167;230;179;land;true;plains;4
441;195;242;105;land;false;hills;3
442;202;121;224;land;false;forest;4
443;224;137;160;land;false;plains;1
444;249;230;182;land;false;plains;2
445;182;187;191;land;false;plains;1
446;108;178;236;land;false;plains;3
447;244;187;169;land;false;plains;2
448;165;183;234;land;false;plains;3
449;231;246;231;land;false;plains;1
450;252;233;247;land;true;plains;2
451;178;140;253;land;false;plains;3
452;211;98;247;land;true;plains;2
453;253;144;193;land;false;plains;1
454;67;244;215;land;false;plains;2
455;176;178;217;land;false;plains;2
456;218;217;160;land;false;plains;1
457;51;247;247;land;true;hills;3
458;174;127;226;land;false;plains;2
459;208;73;222;land;false;plains;2
460;215;205;254;land;false;jungle;2
461;156;167;237;land;true;plains;3
462;246;90;245;land;false;plains;1
463;179;237;96;land;false;plains;1
464;63;222;229;land;false;hills;3
465;249;124;195;land;false;plains;1
466;194;215;146;land;true;plains;1
467;233;165;240;land;false;plains;1
468;163;177;183;land;false;plains;2
469;197;146;193;land;false;plains;2
470;174;150;246;land;false;jungle;3
471;249;197;235;land;false;forest;2
472;138;211;206;land;false;forest;3
473;101;198;202;land;false;forest;3
474;200;224;212;land;false;forest;2
475;240;254;240;land;false;plains;1
476;133;247;252;land;false;hills;2
477;253;247;102;land;false;plains;1
478;176;223;200;land;false;plains;1
479;231;118;227;land;false;plains;1
480;239;59;251;land;false;plains;1
481;134;131;237;land;true;plains;1
482;241;175;174;land;true;plains;2
483;158;159;240;land;false;plains;3
484;251;149;101;land;false;plains;1
485;218;188;119;land;false;forest;2
486;114;236;217;land;true;plains;1
487;224;212;73;land;false;forest;3
488;253;42;228;land;true;plains;2
489;250;180;240;land;false;forest;2
490;251;233;222;land;false;plains;1
491;180;152;200;land;false;forest;2
492;242;69;216;land;false;plains;2
493;138;226;213;land;false;plains;1
494;175;124;209;land;true;plains;4
495;213;221;77;land;false;plains;2
496;253;248;92;land;false;forest;1
497;218;233;121;land;true;plains;5
498;146;147;223;land;true;plains;1
499;87;219;200;land;true;plains;3
500;215;215;229;land;false;plains;2
501;232;226;135;land;false;plains;2
502;232;138;154;land;true;plains;3
503;102;243;194;land;false;jungle;3
504;226;133;228;land;false;forest;1
505;238;119;175;land;false;mountain;1
506;75;247;228;land;false;plains;5
507;243;143;146;land;false;plains;4
508;221;118;164;land;false;hills;1
509;200;215;248;land;false;forest;2
510;244;173;91;land;false;marsh;1
511;194;179;222;land;true;plains;1
512;198;245;133;land;false;plains;2
513;139;227;175;land;true;plains;2
514;245;231;246;land;false;plains;1
515;183;115;223;land;true;plains;2
516;203;215;111;land;false;plains;1
517;194;165;194;land;false;jungle;3
518;203;195;218;land;false;plains;2
519;104;193;250;land;true;plains;2
520;194;205;169;land;false;plains;1
521;213;120;182;land;false;mountain;3
522;222;243;159;land;false;plains;4
523;145;178;241;land;true;plains;1
524;248;125;173;land;false;plains;1
525;251;244;129;land;true;plains;3
526;208;143;210;land;false;hills;3
527;232;250;101;land;false;plains;1
528;165;197;226;land;false;plains;1
529;192;195;192;land;false;plains;2
530;243;229;46;land;false;plains;2
531;214;159;183;land;false;forest;1
532;131;207;194;land;false;plains;1
533;234;189;84;land;false;forest;3
534;99;198;249;land;false;jungle;3
535;125;252;222;land;true;forest;3
536;226;234;61;land;false;forest;1
537;192;227;111;land;false;forest;2
538;189;210;227;land;false;forest;1
539;236;124;164;land;true;plains;1
540;215;231;183;land;false;plains;2
541;64;216;243;land;false;plains;1
542;212;156;204;land;false;plains;1
543;106;238;212;land;true;plains;1
544;230;224;127;land;true;plains;2
545;254;226;87;land;false;plains;2
546;179;209;251;land;false;plains;2
547;91;178;242;land;false;plains;2
548;242;207;120;land;false;plains;2
549;167;252;90;land;false;plains;2
550;26;254;226;land;false;plains;3
551;234;116;204;land;false;plains;2
552;138;219;162;land;false;plains;1
553;182;169;152;land;false;plains;3
554;208;201;198;land;false;desert;2
555;200;178;172;land;false;plains;2
556;195;117;244;land;false;plains;2
557;108;253;179;land;false;plains;1
558;251;169;227;land;true;hills;3
559;126;241;147;land;false;plains;3
560;131;170;209;land;false;plains;4
561;59;227;235;land;false;plains;1
562;176;225;230;land;false;plains;1
563;156;141;238;land;false;plains;3
564;170;247;192;land;false;forest;3
565;224;104;190;land;false;hills;2
566;254;211;125;land;false;plains;2
567;90;196;219;land;true;plains;1
568;254;96;238;land;false;forest;2
569;211;126;232;land;false;forest;2
570;219;157;210;land;false;forest;1
571;216;234;181;land;true;plains;1
572;177;227;230;land;false;forest;3
573;177;176;152;land;false;hills;1
574;233;142;163;land;false;plains;1
575;183;231;209;land;true;hills;3
576;238;226;106;land;false;plains;2
577;188;168;219;land;true;plains;2
578;46;243;243;land;false;plains;1
579;236;125;185;land;true;urban;3
580;234;68;242;land;false;plains;1
581;234;174;199;land;false;hills;2
582;195;190;209;land;true;plains;2
583;251;200;118;land;true;plains;3
584;253;224;49;land;false;plains;3
585;247;47;245;land;false;forest;3
586;61;245;196;land;false;plains;2
587;165;250;189;land;true;urban;1
588;244;144;197;land;false;plains;2
589;131;244;192;land;false;plains;1
590;227;146;181;land;false;marsh;1
591;206;164;147;land;false;plains;2
592;204;126;179;land;false;plains;2
593;171;254;137;land;false;plains;1
594;241;97;251;land;false;plains;1
595;195;137;217;land;false;plains;2
596;206;227;240;land;false;forest;1
597;167;230;220;land;false;desert;2
598;89;244;237;land;false;plains;1
599;234;63;231;land;false;forest;3
600;210;104;244;land;false;forest;2
601;126;236;239;land;false;hills;3
602;213;143;200;land;false;plains;1
603;252;226;69;land;false;forest;2
604;238;239;173;land;true;plains;2
605;240;205;141;land;true;plains;3
606;208;231;120;land;true;plains;2
607;233;195;124;land;false;forest;1
608;230;235;116;land;true;plains;1
609;229;181;204;land;false;mountain;1
610;131;253;172;land;false;plains;1
611;231;190;204;land;false;plains;2
612;153;155;203;land;false;plains;2
613;231;241;68;land;false;plains;1
614;244;132;190;land;true;plains;5
615;149;216;146;land;false;plains;4
616;154;216;162;land;false;hills;1
617;101;244;186;land;false;plains;2
618;237;215;122;land;true;plains;2
619;147;137;251;land;true;plains;3
620;181;123;207;land;false;forest;3
621;244;198;202;land;false;plains;2
622;225;166;228;land;false;plains;1
623;195;139;204;land;false;forest;2
624;193;250;88;land;false;plains;1
625;238;247;89;land;false;forest;3
626;197;205;117;land;false;forest;3
627;192;150;220;land;false;mountain;1
628;189;239;124;land;false;forest;1
629;171;181;244;land;false;plains;1
630;226;191;167;land;false;forest;3
631;67;232;246;land;false;mountain;1
632;241;240;68;land;false;desert;2
633;189;237;253;land;false;plains;2
634;143;223;207;land;false;forest;2
635;215;131;223;land;true;plains;2
636;208;68;236;land;true;plains;1
637;162;164;176;land;false;plains;3
638;186;118;204;land;false;forest;1
639;243;136;132;land;false;hills;4
640;163;222;168;land;true;plains;3
641;254;132;191;land;false;plains;2
642;203;209;193;land;false;forest;2
643;160;221;254;land;false;plains;3
644;249;150;248;land;true;plains;2
645;92;246;169;land;false;plains;2
646;206;144;175;land;true;plains;2
647;208;220;86;land;true;plains;2
648;29;236;243;land;false;plains;2
649;197;190;194;land;false;plains;2
650;222;101;245;land;false;plains;2
651;245;146;205;land;false;plains;1
652;213;217;142;land;false;forest;1
653;210;230;159;land;false;plains;2
654;211;154;173;land;false;plains;3
655;215;93;231;land;true;plains;3
656;145;165;230;land;false;plains;1
657;192;184;182;land;false;plains;1
658;87;211;250;land;false;plains;2
659;245;132;172;land;true;plains;3
660;170;163;183;land;true;plains;1
661;254;184;124;land;true;plains;1
662;234;244;244;land;true;plains;4
663;88;252;196;land;false;plains;2
664;189;128;209;land;false;plains;1
665;204;147;230;land;false;plains;1
666;130;238;143;land;false;plains;1
667;114;195;243;land;false;plains;1
668;236;169;199;land;false;plains;1
669;101;254;251;land;true;plains;1
670;215;232;64;land;false;plains;2
671;49;227;232;land;true;hills;3
672;209;243;88;land;false;forest;4
673;93;211;247;land;false;plains;3
674;139;240;183;land;false;plains;1
675;196;204;214;land;true;plains;3
676;198;193;125;land;true;plains;3
677;241;177;198;land;true;plains;2
678;213;230;156;land;true;plains;1
679;156;212;235;land;false;plains;2
680;147;139;241;land;false;hills;1
681;250;199;193;land;false;plains;2
682;175;215;209;land;true;plains;4
683;157;210;250;land;false;forest;3
684;152;194;191;land;false;forest;3
685;148;147;248;land;false;hills;3
686;190;139;205;land;true;plains;5
687;214;133;246;land;true;plains;3
688;233;92;183;land;false;plains;2
689;191;174;161;land;false;plains;1
690;234;164;159;land;false;forest;2
691;237;214;233;land;false;plains;2
692;190;174;177;land;false;plains;2
693;231;142;129;land;false;plains;1
694;61;218;242;land;true;plains;3
695;211;169;129;land;false;hills;3
696;231;247;120;land;false;plains;1
697;235;89;187;land;false;forest;2
698;131;202;190;land;true;plains;2
699;251;142;197;land;false;plains;1
700;166;194;243;land;false;plains;3
701;164;230;177;land;false;plains;2
702;166;115;229;land;true;plains;5
703;171;185;216;land;false;plains;2
704;241;254;73;land;false;forest;3
705;203;82;237;land;false;hills;1
706;167;203;134;land;true;plains;2
707;152;206;199;land;false;forest;2
708;223;56;253;land;false;plains;2
709;133;249;158;land;false;jungle;3
710;254;149;169;land;false;plains;2
711;195;202;223;land;true;plains;3
712;205;254;100;land;false;plains;5
713;168;193;152;land;false;forest;3
714;235;138;176;land;false;plains;2
715;212;142;188;land;false;plains;2
716;231;208;169;land;false;plains;3
717;206;159;251;land;false;plains;2
718;150;227;164;land;false;plains;3
719;123;212;193;land;true;plains;2
720;252;225;142;land;false;plains;3
721;156;217;131;land;true;hills;3
722;223;127;172;land;false;forest;1
723;220;193;168;land;true;plains;1
724;246;92;163;land;false;plains;4
725;139;151;214;land;false;plains;2
726;182;133;202;land;false;jungle;2
727;77;246;229;land;true;plains;2
728;167;203;230;land;false;plains;2
729;225;82;195;land;false;plains;2
730;207;122;194;land;true;hills;3
731;144;248;184;land;false;plains;2
732;179;165;206;land;false;hills;2
733;178;199;245;land;false;plains;1
734;115;221;168;land;false;mountain;3
735;108;181;242;land;false;forest;1
736;231;246;104;land;true;plains;2
737;129;246;246;land;false;hills;3
738;205;244;208;land;false;plains;2
739;195;131;244;land;false;hills;3
740;183;240;194;land;true;plains;1
741;218;164;188;land;false;plains;2
742;188;195;215;land;true;plains;1
743;232;132;240;land;false;plains;1
744;82;245;192;land;false;plains;2
745;207;119;242;land;true;plains;1
746;93;230;237;land;false;forest;2
747;215;57;250;land;false;plains;5
748;167;213;122;land;false;plains;2
749;203;240;87;land;true;hills;3
750;157;227;147;land;true;hills;3
751;145;236;151;land;false;forest;3
752;93;203;226;land;false;forest;1
753;250;216;61;land;false;plains;1
754;108;244;227;land;false;plains;1
755;225;210;143;land;false;forest;3
756;135;127;247;land;false;urban;1
757;205;234;103;land;true;plains;2
758;156;159;252;land;false;plains;4
759;206;214;98;land;true;plains;1
760;219;231;186;land;true;plains;1
761;127;215;216;land;false;plains;1
762;185;207;239;land;false;plains;3
763;187;221;134;land;false;jungle;2
764;251;149;223;land;true;plains;1
765;244;149;137;land;false;plains;2
766;189;140;178;land;false;forest;2
767;244;244;47;land;false;hills;1
768;253;61;211;land;false;plains;4
769;105;245;182;land;false;plains;2
770;222;240;82;land;false;forest;1
771;175;203;208;land;true;plains;2
772;208;249;119;land;false;plains;1
773;35;252;244;land;false;forest;2
774;167;154;193;land;false;plains;1
775;250;247;88;land;false;plains;2
776;146;198;234;land;false;hills;2
777;226;99;221;land;false;plains;1
778;205;227;146;land;false;desert;2
779;249;24;235;land;false;hills;2
780;163;216;175;land;false;plains;1
781;207;185;112;land;false;plains;3
782;236;195;214;land;false;hills;3
783;236;116;188;land;true;plains;1
784;147;222;235;land;false;forest;1
785;233;155;165;land;true;plains;4
786;201;240;234;land;false;forest;3
787;175;162;239;land;false;forest;3
788;223;217;240;land;true;urban;3
789;124;184;195;land;false;plains;1
790;237;169;119;land;false;forest;3
791;235;217;70;land;false;hills;2
792;235;253;143;land;false;plains;1
793;224;232;108;land;false;forest;2
794;208;247;188;land;false;plains;2
795;247;96;213;land;false;plains;1
796;167;131;217;land;false;jungle;3
797;51;246;254;land;false;mountain;3
798;188;169;191;land;false;forest;3
799;116;227;245;land;false;plains;2
800;101;246;162;land;false;forest;1
801;243;226;103;land;false;forest;3
802;223;188;91;land;true;urban;1
803;207;135;168;land;false;forest;3
804;224;243;77;land;false;plains;2
805;147;176;246;land;false;forest;1
806;160;253;131;land;false;plains;1
807;234;237;226;land;false;plains;1
808;184;192;143;land;false;plains;3
809;185;184;201;land;false;plains;1
810;164;220;193;land;true;plains;3
811;50;225;235;land;false;forest;1
812;249;208;132;land;false;plains;1
813;147;229;134;land;false;plains;2
814;238;159;126;land;false;forest;1
815;244;90;235;land;true;plains;4
816;180;225;140;land;false;hills;1
817;202;136;194;land;false;forest;3
818;223;217;252;land;true;hills;3
819;163;193;207;land;false;forest;1
820;184;133;205;land;false;plains;1
