1;anti_air_building;2935.00;9.80;1972.00;0.01;0
1;anti_air_building;2992.00;9.80;1976.00;4.13;0
1;synthetic_refinery;2916.00;9.93;1948.00;5.69;0
1;fuel_silo;2974.00;10.23;1925.00;3.53;0
1;radar_station;2884.00;9.50;1962.00;4.47;0
1;rocket_site;2952.00;9.90;1971.00;2.58;0
1;nuclear_reactor;2985.00;9.80;1976.00;5.60;0
2;arms_factory;3430.00;9.90;1922.00;1.77;0
2;arms_factory;3421.00;10.10;1910.00;5.89;0
2;arms_factory;3397.00;9.90;1915.00;0.82;0
2;arms_factory;3423.00;9.80;1946.00;3.83;0
2;arms_factory;3430.00;9.90;1915.00;0.21;0
2;arms_factory;3439.00;9.82;1921.00;2.88;0
2;industrial_complex;3396.00;9.98;1942.00;5.55;0
2;industrial_complex;3404.00;10.10;1950.00;2.28;0
2;industrial_complex;3437.00;9.80;1944.00;4.94;0
2;industrial_complex;3404.00;10.00;1927.00;1.33;0
2;industrial_complex;3399.00;9.90;1934.00;4.34;0
2;industrial_complex;3406.00;10.15;1940.00;5.55;0
2;air_base;3394.00;9.82;1934.00;3.39;0
2;naval_base;3429.00;9.50;1953.00;-4.65;17231
2;naval_base;3431.00;9.70;1946.00;-3.09;17231
2;naval_base;3392.00;9.78;1923.00;-1.83;17249
2;naval_base;3390.00;9.50;1944.00;-2.03;12734
2;bunker;3420.00;9.80;1969.00;4.51;0
2;bunker;3407.00;10.10;1928.00;6.06;0
2;bunker;3438.00;9.80;1937.00;3.90;0
2;bunker;3396.00;10.00;1940.00;0.28;0
2;coastal_bunker;3431.00;9.80;1967.00;-4.12;0
2;coastal_bunker;3430.00;9.70;1948.00;-3.09;0
2;coastal_bunker;3383.00;9.78;1923.00;-1.83;0
2;coastal_bunker;3394.00;9.53;1957.00;-2.82;0
2;dockyard;3382.00;9.78;1924.00;-1.83;0
2;anti_air_building;3426.00;9.73;1953.00;2.95;0
2;anti_air_building;3423.00;9.80;1950.00;5.62;0
2;anti_air_building;3454.00;9.90;1922.00;2.00;0
2;synthetic_refinery;3445.00;9.90;1926.00;5.02;0
2;fuel_silo;3399.00;10.05;1907.00;2.86;0
2;radar_station;3382.00;9.85;1921.00;3.98;0
2;rocket_site;3419.00;9.90;1949.00;1.90;0
2;nuclear_reactor;3409.00;10.20;1937.00;3.46;0
3;arms_factory;3161.00;9.80;1936.00;0.82;0
3;arms_factory;3197.00;9.85;1937.00;3.83;0
3;arms_factory;3186.00;9.90;1947.00;0.21;0
3;arms_factory;3164.00;9.78;1919.00;2.88;0
3;arms_factory;3169.00;10.00;1927.00;5.55;0
3;arms_factory;3172.00;9.90;1934.00;2.28;0
3;industrial_complex;3191.00;10.00;1941.00;4.94;0
3;industrial_complex;3167.00;9.90;1934.00;1.33;0
3;industrial_complex;3173.00;9.90;1922.00;4.34;0
3;industrial_complex;3198.00;9.93;1929.00;5.55;0
3;industrial_complex;3214.00;9.85;1946.00;3.39;0
3;industrial_complex;3148.00;9.80;1930.00;6.06;0
3;air_base;3153.00;9.80;1940.00;2.79;0
3;naval_base;3195.00;9.80;1946.00;-3.63;16848
3;naval_base;3146.00;9.50;1937.00;-2.41;15183
3;naval_base;3198.00;9.75;1942.00;-3.14;16848
3;bunker;3189.00;9.93;1929.00;6.06;0
3;bunker;3214.00;9.85;1945.00;3.90;0
3;bunker;3173.00;9.80;1942.00;0.28;0
3;coastal_bunker;3163.00;9.70;1942.00;-3.49;0
3;coastal_bunker;3198.00;9.57;1924.00;1.11;0
3;coastal_bunker;3207.00;9.80;1945.00;-3.14;0
3;dockyard;3183.00;9.75;1950.00;-2.88;0
3;anti_air_building;3162.00;9.90;1933.00;0.29;0
3;anti_air_building;3168.00;9.75;1918.00;2.95;0
3;anti_air_building;3197.00;9.80;1944.00;5.62;0
3;synthetic_refinery;3213.00;9.90;1940.00;2.00;0
3;fuel_silo;3144.00;9.80;1929.00;5.02;0
3;radar_station;3142.00;9.50;1927.00;1.05;0
3;rocket_site;3198.00;9.80;1938.00;4.07;0
3;nuclear_reactor;3208.00;9.80;1930.00;1.90;0
4;arms_factory;3271.00;9.88;1917.00;0.21;0
4;arms_factory;3292.00;10.10;1920.00;2.88;0
4;arms_factory;3276.00;10.15;1935.00;5.55;0
4;arms_factory;3261.00;10.10;1927.00;2.28;0
4;arms_factory;3294.00;10.10;1918.00;4.94;0
4;arms_factory;3273.00;10.30;1928.00;1.33;0
4;industrial_complex;3266.00;10.05;1922.00;4.34;0
4;industrial_complex;3299.00;10.03;1916.00;5.55;0
4;industrial_complex;3263.00;9.95;1942.00;3.39;0
4;industrial_complex;3272.00;10.18;1934.00;6.06;0
4;industrial_complex;3267.00;10.15;1926.00;2.79;0
4;industrial_complex;3258.00;10.00;1939.00;4.00;0
4;air_base;3276.00;10.25;1927.00;1.83;0
4;naval_base;3282.00;9.75;1944.00;-2.36;17233
4;naval_base;3303.00;9.80;1920.00;1.52;14707
4;naval_base;3250.00;9.82;1950.00;-2.99;14196
4;bunker;3277.00;10.25;1932.00;0.28;0
4;bunker;3296.00;10.00;1932.00;2.95;0
4;bunker;3260.00;10.00;1933.00;4.51;0
4;coastal_bunker;3261.00;9.50;1917.00;-0.20;0
4;coastal_bunker;3283.00;9.75;1944.00;-2.36;0
4;coastal_bunker;3287.00;9.50;1912.00;-0.36;0
4;dockyard;3292.00;9.75;1944.00;-2.36;0
4;anti_air_building;3283.00;10.20;1931.00;5.62;0
4;anti_air_building;3267.00;10.18;1931.00;2.00;0
4;anti_air_building;3257.00;10.00;1938.00;5.02;0
4;synthetic_refinery;3286.00;10.20;1927.00;2.86;0
4;fuel_silo;3265.00;10.20;1927.00;4.07;0
4;radar_station;3253.00;9.50;1920.00;5.47;0
4;rocket_site;3246.00;9.85;1948.00;3.46;0
4;nuclear_reactor;3292.00;10.10;1930.00;6.13;0
5;arms_factory;1137.00;9.95;1922.00;5.55;0
5;arms_factory;1128.00;9.70;1931.00;2.28;0
5;arms_factory;1143.00;9.90;1920.00;4.94;0
5;arms_factory;1135.00;9.98;1923.00;1.33;0
5;arms_factory;1140.00;9.80;1931.00;4.34;0
5;arms_factory;1137.00;9.98;1921.00;5.55;0
5;industrial_complex;1130.00;9.80;1919.00;3.39;0
5;industrial_complex;1137.00;9.80;1932.00;6.06;0
5;industrial_complex;1144.00;9.88;1917.00;2.79;0
5;industrial_complex;1142.00;9.93;1919.00;4.00;0
5;industrial_complex;1133.00;9.75;1933.00;1.83;0
5;industrial_complex;1136.00;9.95;1918.00;4.51;0
5;air_base;1134.00;9.90;1920.00;6.06;0
5;naval_base;1134.00;9.50;1911.00;-1.11;17261
5;naval_base;1125.00;9.50;1931.00;-1.74;17247
5;bunker;1146.00;9.82;1920.00;2.95;0
5;bunker;1125.00;9.75;1927.00;4.51;0
5;coastal_bunker;1139.00;9.80;1933.00;-3.73;0
5;coastal_bunker;1131.00;9.53;1914.00;-1.11;0
5;dockyard;1135.00;9.70;1937.00;-3.73;0
5;anti_air_building;1130.00;9.80;1920.00;2.95;0
5;anti_air_building;1146.00;9.80;1917.00;5.62;0
5;anti_air_building;1127.00;9.70;1931.00;2.00;0
5;synthetic_refinery;1136.00;9.88;1916.00;5.02;0
5;fuel_silo;1138.00;9.95;1918.00;2.86;0
5;radar_station;1133.00;9.50;1911.00;3.98;0
5;rocket_site;1131.00;9.80;1917.00;1.90;0
5;nuclear_reactor;1129.00;9.75;1919.00;3.46;0
6;arms_factory;1360.00;9.50;1932.00;4.94;0
6;arms_factory;1360.00;9.50;1932.00;1.33;0
6;arms_factory;1360.00;9.50;1932.00;4.34;0
6;arms_factory;1360.00;9.50;1932.00;5.55;0
6;arms_factory;1360.00;9.50;1932.00;3.39;0
6;arms_factory;1360.00;9.50;1932.00;6.06;0
6;industrial_complex;1360.00;9.50;1932.00;2.79;0
6;industrial_complex;1360.00;9.50;1932.00;4.00;0
6;industrial_complex;1360.00;9.50;1932.00;1.83;0
6;industrial_complex;1360.00;9.50;1932.00;4.51;0
6;industrial_complex;1360.00;9.50;1932.00;6.06;0
6;industrial_complex;1360.00;9.50;1932.00;3.90;0
6;air_base;1360.00;9.50;1932.00;0.28;0
6;naval_base;1361.00;9.50;1931.00;-1.57;15560
6;bunker;1360.00;9.50;1932.00;4.51;0
6;coastal_bunker;1359.00;9.50;1931.00;-1.57;0
6;dockyard;1361.00;9.50;1932.00;-1.57;0
6;anti_air_building;1360.00;9.50;1932.00;0.29;0
6;anti_air_building;1360.00;9.50;1932.00;2.95;0
6;anti_air_building;1360.00;9.50;1932.00;5.62;0
6;synthetic_refinery;1360.00;9.50;1932.00;2.00;0
6;fuel_silo;1360.00;9.50;1932.00;5.02;0
6;radar_station;1359.00;9.50;1931.00;1.05;0
6;rocket_site;1360.00;9.50;1932.00;4.07;0
6;nuclear_reactor;1360.00;9.50;1932.00;1.90;0
7;arms_factory;1363.00;9.50;1928.00;4.34;0
7;arms_factory;1363.00;9.50;1928.00;5.55;0
7;arms_factory;1363.00;9.50;1928.00;3.39;0
7;arms_factory;1363.00;9.50;1928.00;6.06;0
7;arms_factory;1363.00;9.50;1928.00;2.79;0
7;arms_factory;1363.00;9.50;1928.00;4.00;0
7;industrial_complex;1363.00;9.50;1928.00;1.83;0
7;industrial_complex;1363.00;9.50;1928.00;4.51;0
7;industrial_complex;1363.00;9.50;1928.00;6.06;0
7;industrial_complex;1363.00;9.50;1928.00;3.90;0
7;industrial_complex;1363.00;9.50;1928.00;0.28;0
7;industrial_complex;1363.00;9.50;1928.00;2.95;0
7;air_base;1363.00;9.50;1928.00;4.51;0
7;naval_base;1362.00;9.50;1927.00;0.00;12285
7;bunker;1363.00;9.50;1928.00;3.56;0
7;coastal_bunker;1364.00;9.50;1929.00;0.00;0
7;dockyard;1364.00;9.50;1927.00;0.00;0
7;anti_air_building;1363.00;9.50;1928.00;5.62;0
7;anti_air_building;1363.00;9.50;1928.00;2.00;0
7;anti_air_building;1363.00;9.50;1928.00;5.02;0
7;synthetic_refinery;1363.00;9.50;1928.00;2.86;0
7;fuel_silo;1363.00;9.50;1928.00;4.07;0
7;radar_station;1362.00;9.50;1927.00;5.47;0
7;rocket_site;1363.00;9.50;1928.00;3.46;0
7;nuclear_reactor;1363.00;9.50;1928.00;6.13;0
8;arms_factory;1351.00;10.10;1846.00;3.39;0
8;arms_factory;1312.00;10.63;1851.00;6.06;0
8;arms_factory;1311.00;10.00;1879.00;2.79;0
8;arms_factory;1312.00;10.40;1840.00;4.00;0
8;arms_factory;1314.00;10.35;1870.00;1.83;0
8;arms_factory;1354.00;9.90;1916.00;4.51;0
8;industrial_complex;1312.00;10.70;1862.00;6.06;0
8;industrial_complex;1298.00;9.70;1891.00;3.90;0
8;industrial_complex;1287.00;10.60;1850.00;0.28;0
8;industrial_complex;1322.00;10.05;1879.00;2.95;0
8;industrial_complex;1289.00;9.78;1894.00;4.51;0
8;industrial_complex;1297.00;10.20;1871.00;2.35;0
8;air_base;1287.00;9.93;1881.00;3.56;0
8;naval_base;1366.00;9.78;1865.00;-3.97;15911
8;naval_base;1310.00;9.70;1898.00;-2.93;15389
8;naval_base;1359.00;9.80;1877.00;-3.86;15473
8;naval_base;1349.00;9.78;1908.00;-0.14;15473
8;naval_base;1299.00;9.70;1894.00;-4.05;15389
8;naval_base;1312.00;9.70;1899.00;-2.74;17269
8;bunker;1337.00;10.00;1880.00;4.07;0
8;bunker;1322.00;9.73;1901.00;1.90;0
8;bunker;1346.00;9.80;1905.00;3.46;0
8;bunker;1343.00;10.40;1859.00;6.13;0
8;bunker;1319.00;10.20;1840.00;2.51;0
8;bunker;1296.00;9.85;1882.00;0.35;0
8;bunker;1294.00;10.05;1877.00;0.45;0
8;bunker;1283.00;9.80;1891.00;4.57;0
8;coastal_bunker;1301.00;9.70;1895.00;-2.93;0
8;coastal_bunker;1275.00;9.75;1894.00;-2.52;0
8;coastal_bunker;1367.00;9.75;1860.00;-3.97;0
8;coastal_bunker;1337.00;9.70;1906.00;-2.74;0
8;coastal_bunker;1354.00;9.82;1877.00;-3.86;0
8;coastal_bunker;1353.00;9.50;1923.00;-3.36;0
8;dockyard;1371.00;9.78;1851.00;1.44;0
8;anti_air_building;1287.00;10.57;1843.00;0.01;0
8;anti_air_building;1290.00;10.10;1876.00;4.13;0
8;anti_air_building;1284.00;10.10;1875.00;5.69;0
8;synthetic_refinery;1308.00;10.55;1864.00;3.53;0
8;fuel_silo;1359.00;10.00;1870.00;4.74;0
8;radar_station;1289.00;10.50;1838.00;0.78;0
8;rocket_site;1341.00;9.90;1901.00;5.60;0
8;nuclear_reactor;1360.00;10.10;1839.00;0.52;0
9;arms_factory;1912.00;10.65;1819.00;2.79;0
9;arms_factory;1873.00;10.00;1860.00;4.00;0
9;arms_factory;1951.00;10.15;1865.00;1.83;0
9;arms_factory;1876.00;10.23;1807.00;4.51;0
9;arms_factory;1968.00;10.03;1894.00;6.06;0
9;arms_factory;1865.00;10.20;1846.00;3.90;0
9;industrial_complex;1874.00;10.45;1832.00;0.28;0
9;industrial_complex;1998.00;10.00;1883.00;2.95;0
9;industrial_complex;1904.00;10.80;1839.00;4.51;0
9;industrial_complex;1981.00;9.95;1901.00;2.35;0
9;industrial_complex;1920.00;10.10;1855.00;3.56;0
9;industrial_complex;1860.00;10.30;1824.00;0.29;0
9;air_base;1880.00;10.75;1821.00;2.95;0
9;naval_base;1967.00;9.78;1846.00;1.48;11311
9;naval_base;1936.00;9.78;1900.00;-3.61;17271
9;naval_base;1856.00;9.57;1860.00;-2.80;17298
9;naval_base;1970.00;9.78;1852.00;0.43;11311
9;naval_base;1880.00;9.50;1782.00;-0.14;12281
9;naval_base;1829.00;9.75;1828.00;-2.64;14974
9;naval_base;1962.00;9.53;1899.00;-3.33;17259
9;naval_base;2003.00;9.80;1901.00;-4.57;14507
9;naval_base;1915.00;9.57;1878.00;-1.57;16563
9;naval_base;1995.00;9.50;1878.00;1.01;14301
9;naval_base;1864.00;9.50;1796.00;0.00;17362
9;naval_base;1927.00;9.80;1815.00;0.20;17341
9;naval_base;1971.00;9.80;1903.00;-2.08;17259
9;naval_base;1813.00;9.50;1791.00;-0.32;15188
9;naval_base;1876.00;9.80;1865.00;-3.02;16201
9;naval_base;1845.00;9.75;1841.00;-3.03;11225
9;naval_base;1910.00;9.50;1794.00;0.17;11003
9;naval_base;1799.00;9.73;1803.00;-3.31;16888
9;naval_base;1905.00;9.80;1867.00;-3.14;16563
9;bunker;1879.00;10.35;1854.00;0.01;0
9;bunker;1940.00;10.40;1879.00;4.13;0
9;bunker;1922.00;10.60;1837.00;5.69;0
9;bunker;1874.00;10.30;1811.00;3.53;0
9;bunker;1857.00;10.20;1831.00;4.74;0
9;bunker;1905.00;10.20;1852.00;2.58;0
9;bunker;1987.00;9.90;1880.00;5.60;0
9;bunker;1872.00;9.80;1794.00;0.52;0
9;bunker;1901.00;10.35;1806.00;4.64;0
9;bunker;1888.00;10.80;1819.00;6.20;0
9;bunker;1937.00;10.00;1894.00;2.58;0
9;bunker;1809.00;10.00;1798.00;5.25;0
9;bunker;1938.00;10.25;1847.00;3.09;0
9;bunker;1954.00;10.15;1869.00;3.19;0
9;bunker;1849.00;10.00;1828.00;1.03;0
9;bunker;1961.00;10.00;1868.00;3.69;0
9;bunker;1974.00;10.15;1893.00;0.08;0
9;bunker;1935.00;10.23;1831.00;3.09;0
9;bunker;1844.00;9.57;1804.00;5.76;0
9;bunker;2001.00;10.00;1890.00;3.60;0
9;bunker;1815.00;9.85;1793.00;4.81;0
9;bunker;1952.00;9.80;1850.00;1.54;0
9;coastal_bunker;1895.00;9.80;1780.00;0.79;0
9;coastal_bunker;1903.00;9.78;1866.00;-3.14;0
9;coastal_bunker;1817.00;9.50;1791.00;-0.32;0
9;coastal_bunker;1849.00;9.50;1798.00;-0.62;0
9;coastal_bunker;1855.00;9.80;1859.00;-2.80;0
9;coastal_bunker;1921.00;9.80;1888.00;-2.65;0
9;coastal_bunker;1996.00;9.50;1877.00;1.01;0
9;coastal_bunker;1955.00;9.70;1835.00;0.20;0
9;coastal_bunker;1998.00;9.80;1905.00;-2.94;0
9;coastal_bunker;1927.00;9.75;1804.00;-4.49;0
9;coastal_bunker;1800.00;9.75;1803.00;-3.31;0
9;coastal_bunker;1951.00;9.50;1824.00;-4.65;0
9;coastal_bunker;1930.00;9.85;1894.00;-1.89;0
9;coastal_bunker;1829.00;9.75;1828.00;-2.64;0
9;coastal_bunker;1876.00;9.80;1865.00;-3.02;0
9;coastal_bunker;1973.00;9.57;1905.00;-2.08;0
9;coastal_bunker;1841.00;9.78;1840.00;-3.03;0
9;coastal_bunker;1971.00;9.75;1858.00;1.57;0
9;coastal_bunker;1962.00;9.50;1901.00;-3.33;0
9;dockyard;1968.00;9.53;1846.00;1.48;0
9;anti_air_building;1830.00;9.98;1809.00;1.26;0
9;anti_air_building;1997.00;10.10;1894.00;4.28;0
9;anti_air_building;1942.00;9.90;1828.00;0.66;0
9;synthetic_refinery;1886.00;10.40;1854.00;3.32;0
9;fuel_silo;1967.00;9.80;1860.00;5.99;0
9;radar_station;1800.00;9.50;1791.00;0.58;0
9;rocket_site;1966.00;10.25;1890.00;3.93;0
9;nuclear_reactor;1944.00;10.20;1853.00;1.77;0
10;arms_factory;1912.00;9.57;1782.00;1.83;0
10;arms_factory;1913.00;9.55;1782.00;4.51;0
10;arms_factory;1913.00;9.55;1782.00;6.06;0
10;arms_factory;1913.00;9.55;1782.00;3.90;0
10;arms_factory;1914.00;9.50;1782.00;0.28;0
10;arms_factory;1912.00;9.55;1783.00;2.95;0
10;industrial_complex;1912.00;9.55;1783.00;4.51;0
10;industrial_complex;1912.00;9.50;1780.00;2.35;0
10;industrial_complex;1912.00;9.50;1780.00;3.56;0
10;industrial_complex;1913.00;9.50;1780.00;0.29;0
10;industrial_complex;1912.00;9.50;1781.00;2.95;0
10;industrial_complex;1913.00;9.50;1780.00;5.62;0
10;air_base;1913.00;9.50;1781.00;2.00;0
10;naval_base;1913.00;9.50;1781.00;-1.57;11003
10;bunker;1913.00;9.50;1781.00;2.86;0
10;coastal_bunker;1914.00;9.50;1781.00;-1.57;0
10;dockyard;1912.00;9.57;1782.00;-1.57;0
10;anti_air_building;1912.00;9.57;1782.00;3.46;0
10;anti_air_building;1912.00;9.57;1782.00;6.13;0
10;anti_air_building;1913.00;9.55;1782.00;2.51;0
10;synthetic_refinery;1914.00;9.50;1782.00;0.35;0
10;fuel_silo;1914.00;9.50;1782.00;0.45;0
10;radar_station;1912.00;9.50;1780.00;3.52;0
10;rocket_site;1912.00;9.55;1783.00;0.96;0
10;nuclear_reactor;1912.00;9.50;1780.00;2.51;0
11;arms_factory;3802.00;10.00;1748.00;6.06;0
11;arms_factory;3800.00;9.90;1757.00;3.90;0
11;arms_factory;3791.00;9.98;1745.00;0.28;0
11;arms_factory;3793.00;10.00;1721.00;2.95;0
11;arms_factory;3821.00;9.80;1739.00;4.51;0
11;arms_factory;3815.00;9.80;1748.00;2.35;0
11;industrial_complex;3794.00;10.13;1727.00;3.56;0
11;industrial_complex;3788.00;10.13;1735.00;0.29;0
11;industrial_complex;3817.00;9.80;1756.00;2.95;0
11;industrial_complex;3798.00;10.07;1744.00;5.62;0
11;industrial_complex;3796.00;10.18;1733.00;2.00;0
11;industrial_complex;3784.00;9.80;1741.00;5.02;0
11;air_base;3814.00;9.75;1747.00;2.86;0
11;naval_base;3783.00;9.50;1716.00;-0.46;13835
11;naval_base;3783.00;9.53;1742.00;-1.07;17404
11;naval_base;3808.00;9.70;1760.00;-3.34;12957
11;naval_base;3806.00;9.78;1731.00;0.40;11339
11;bunker;3815.00;9.80;1753.00;2.51;0
11;bunker;3798.00;10.03;1745.00;0.35;0
11;bunker;3807.00;9.90;1744.00;0.45;0
11;bunker;3777.00;9.82;1733.00;4.57;0
11;coastal_bunker;3788.00;9.78;1748.00;-2.76;0
11;coastal_bunker;3816.00;9.50;1734.00;0.40;0
11;coastal_bunker;3781.00;9.57;1726.00;-0.46;0
11;coastal_bunker;3814.00;9.78;1759.00;-3.34;0
11;dockyard;3808.00;9.53;1732.00;0.40;0
11;anti_air_building;3805.00;9.90;1750.00;0.96;0
11;anti_air_building;3808.00;9.80;1737.00;5.08;0
11;anti_air_building;3789.00;9.82;1748.00;0.01;0
11;synthetic_refinery;3814.00;9.75;1735.00;4.13;0
11;fuel_silo;3780.00;9.93;1732.00;5.69;0
11;radar_station;3775.00;9.50;1732.00;1.54;0
11;rocket_site;3792.00;10.30;1729.00;4.74;0
11;nuclear_reactor;3812.00;9.80;1749.00;2.58;0
12;arms_factory;1654.00;10.65;1699.00;0.28;0
12;arms_factory;1679.00;10.10;1704.00;2.95;0
12;arms_factory;1677.00;10.03;1697.00;4.51;0
12;arms_factory;1662.00;9.95;1719.00;2.35;0
12;arms_factory;1652.00;10.35;1690.00;3.56;0
12;arms_factory;1676.00;10.23;1704.00;0.29;0
12;industrial_complex;1683.00;9.95;1701.00;2.95;0
12;industrial_complex;1646.00;10.05;1709.00;5.62;0
12;industrial_complex;1666.00;10.20;1692.00;2.00;0
12;industrial_complex;1673.00;10.30;1704.00;5.02;0
12;industrial_complex;1676.00;10.05;1713.00;2.86;0
12;industrial_complex;1653.00;10.00;1711.00;4.07;0
12;air_base;1663.00;10.25;1692.00;1.90;0
12;naval_base;1676.00;9.60;1690.00;-0.17;10824
12;naval_base;1669.00;9.50;1684.00;0.27;17102
12;naval_base;1674.00;9.80;1717.00;-3.02;15882
12;naval_base;1660.00;9.80;1721.00;-3.73;17406
12;bunker;1658.00;10.57;1699.00;0.45;0
12;bunker;1661.00;10.38;1707.00;4.57;0
12;bunker;1674.00;10.18;1711.00;0.96;0
12;bunker;1674.00;10.05;1694.00;2.51;0
12;coastal_bunker;1673.00;9.80;1717.00;-3.02;0
12;coastal_bunker;1643.00;9.80;1713.00;-1.98;0
12;coastal_bunker;1683.00;9.57;1694.00;-0.17;0
12;coastal_bunker;1668.00;9.50;1684.00;0.27;0
12;dockyard;1670.00;9.80;1717.00;-3.02;0
12;anti_air_building;1676.00;10.23;1704.00;0.01;0
12;anti_air_building;1684.00;9.88;1701.00;4.13;0
12;anti_air_building;1657.00;10.13;1711.00;5.69;0
12;synthetic_refinery;1666.00;10.20;1692.00;3.53;0
12;fuel_silo;1685.00;9.85;1707.00;4.74;0
12;radar_station;1651.00;10.35;1689.00;0.78;0
12;rocket_site;1654.00;10.00;1711.00;5.60;0
12;nuclear_reactor;1652.00;10.48;1695.00;0.52;0
13;arms_factory;2071.00;10.03;1655.00;4.51;0
13;arms_factory;2038.00;10.55;1607.00;2.35;0
13;arms_factory;2080.00;9.82;1625.00;3.56;0
13;arms_factory;2081.00;10.00;1635.00;0.29;0
13;arms_factory;2083.00;9.90;1649.00;2.95;0
13;arms_factory;2023.00;10.40;1630.00;5.62;0
13;industrial_complex;2047.00;10.23;1638.00;2.00;0
13;industrial_complex;2036.00;10.20;1636.00;5.02;0
13;industrial_complex;2066.00;10.32;1641.00;2.86;0
13;industrial_complex;2058.00;9.80;1652.00;4.07;0
13;industrial_complex;2056.00;9.85;1649.00;1.90;0
13;industrial_complex;2058.00;10.13;1623.00;3.46;0
13;air_base;2049.00;10.07;1620.00;6.13;0
13;naval_base;2011.00;9.78;1653.00;-3.14;17457
13;naval_base;2033.00;9.82;1646.00;-3.73;14933
13;naval_base;2062.00;9.50;1614.00;-0.46;16058
13;naval_base;2085.00;9.80;1646.00;1.37;16465
13;naval_base;2058.00;9.53;1657.00;-3.36;17453
13;naval_base;2085.00;9.82;1636.00;-4.33;16465
13;naval_base;2060.00;9.57;1615.00;0.00;16058
13;naval_base;2080.00;9.78;1660.00;-3.31;17453
13;bunker;2070.00;10.23;1635.00;5.69;0
13;bunker;2028.00;9.95;1647.00;0.96;0
13;bunker;2067.00;10.13;1620.00;5.08;0
13;bunker;2043.00;10.20;1618.00;0.01;0
13;bunker;2069.00;10.32;1644.00;4.13;0
13;bunker;2057.00;9.85;1617.00;5.69;0
13;bunker;2055.00;10.10;1642.00;3.53;0
13;bunker;2034.00;10.05;1638.00;4.74;0
13;bunker;2077.00;10.10;1651.00;2.58;0
13;coastal_bunker;2058.00;9.53;1657.00;-3.36;0
13;coastal_bunker;2079.00;9.78;1661.00;-3.31;0
13;coastal_bunker;2085.00;9.78;1656.00;1.37;0
13;coastal_bunker;2080.00;9.57;1623.00;1.03;0
13;coastal_bunker;2074.00;9.82;1614.00;-0.46;0
13;coastal_bunker;2019.00;9.75;1651.00;-3.14;0
13;coastal_bunker;2038.00;9.82;1642.00;-3.73;0
13;coastal_bunker;2060.00;9.57;1615.00;0.00;0
13;dockyard;2047.00;9.75;1654.00;-1.99;0
13;anti_air_building;2033.00;9.90;1641.00;3.69;0
13;anti_air_building;2070.00;10.20;1632.00;0.08;0
13;anti_air_building;2076.00;10.05;1643.00;3.09;0
13;synthetic_refinery;2030.00;10.70;1623.00;5.76;0
13;fuel_silo;2040.00;10.28;1635.00;3.60;0
13;radar_station;2022.00;10.63;1623.00;2.80;0
